iter	RMSE
323	0.02772248395
324	0.02770907281
325	0.02768971103
326	0.02767014597
327	0.02765098965
328	0.02763477217
329	0.0276262078
330	0.02761139558
331	0.02759588468
332	0.0275773588
333	0.02756384296
334	0.02754730429
335	0.02752113091
336	0.0275026059
337	0.02748647706
338	0.02747384455
339	0.02746040255
340	0.02744376476
341	0.02743559276
342	0.02741436421
343	0.02738851287
344	0.02737664009
345	0.0273583436
346	0.0273351221
347	0.02731146326
348	0.02729940705
349	0.02729145379
350	0.02727693416
351	0.02726159017
352	0.02724621011
353	0.02722976194
354	0.02721347961
355	0.02720088881
356	0.02718913653
357	0.02717359787
358	0.0271588998
359	0.02714539478
360	0.02713368898
361	0.02712254776
362	0.02710774646
363	0.02709563997
364	0.02707567226
365	0.02706390889
366	0.02704447297
367	0.02702420274
368	0.02701412128
369	0.0270015768
370	0.02698694267
371	0.02697386319
372	0.02696059871
373	0.02694896845
374	0.02693219996
375	0.0269172793
376	0.02690335782
377	0.02688536963
378	0.02687045273
379	0.02685950917
380	0.02684364036
381	0.02682870106
382	0.02681483866
383	0.0268047715
384	0.02679267345
385	0.0267783156
386	0.02676816555
387	0.02674485849
388	0.02673245523
389	0.02671182466
390	0.02670272039
391	0.02669474115
392	0.02668134067
393	0.02667262894
394	0.02666264236
395	0.02665405376
396	0.02663456868
397	0.02662165378
398	0.02660461702
399	0.02659343673
400	0.02658022844
401	0.02656215901
402	0.02654758824
403	0.02653789719
404	0.02652010559
405	0.02651232275
406	0.02649823901
407	0.02647860525
408	0.02646595854
409	0.02645519069
410	0.02643888033
411	0.0264240437
412	0.02640564033
413	0.02638989274
414	0.02638137926
415	0.02636620746
416	0.02635587634
417	0.02634271114
418	0.02632616232
419	0.02631245592
420	0.0262916788
421	0.02627975982
422	0.02626521744
423	0.02625204586
424	0.0262374328
425	0.02622645959
426	0.02620974356
427	0.02618908047
428	0.02617773676
429	0.0261655483
430	0.02615585009
431	0.02614556131
432	0.02613424812
433	0.02612402799
434	0.02611059302
435	0.02610011525
436	0.02608742849
437	0.02607594241
438	0.02606527509
439	0.02605273685
440	0.02604133031
441	0.02602997925
442	0.02601586534
443	0.02600806622
444	0.02599800855
445	0.02598789279
446	0.02597822343
447	0.02595862333
448	0.02594326357
449	0.02592885006
450	0.02591735858
451	0.02590166926
452	0.02588317342
453	0.02586776677
454	0.02585853175
455	0.02583924957
456	0.02582895639
457	0.0258181727
458	0.02580257359
459	0.02579139484
460	0.02577594879
461	0.02576243666
462	0.0257517545
463	0.02574216314
464	0.02573026871
465	0.02571733178
466	0.02570285195
467	0.02569460779
468	0.02568414949
469	0.02567221235
470	0.02566135249
471	0.02565023438
472	0.02563694555
473	0.02562710284
474	0.02561164656
475	0.02559943071
476	0.02558872264
477	0.02557668919
478	0.02556121881
479	0.02554065494
480	0.02552813319
481	0.02551722811
482	0.025504394
483	0.02549679192
484	0.02548981406
485	0.02547960494
486	0.0254642611
487	0.02545398002
488	0.02543169232
489	0.02541885675
490	0.02540407873
491	0.02539202293
492	0.02538400781
493	0.02537103119
494	0.02536352899
495	0.02535169486
496	0.0253350594
497	0.02531635588
498	0.02530549148
499	0.02529302295
500	0.02528425314
501	0.02527458853
502	0.02526585861
503	0.02525444477
504	0.02523792303
505	0.02522863583
506	0.02521661191
507	0.02519843098
508	0.02518957013
509	0.02517807575
510	0.02516922091
511	0.02516006702
512	0.02515232352
513	0.02513883986
514	0.02512150199
515	0.02510434904
516	0.02508942614
517	0.02507353643
518	0.02506158425
519	0.02505233042
520	0.02504146521
521	0.02503024204
522	0.02501866806
523	0.02500551664
524	0.02499505688
525	0.02498295515
526	0.02497147052
527	0.02496308886
528	0.02495332294
529	0.02494074034
530	0.02493254884
531	0.02492073699
532	0.0249095888
533	0.02489849296
534	0.02488768091
535	0.02487129851
536	0.02486018791
537	0.0248488584
538	0.02484223577
539	0.02483365546
540	0.02481486297
541	0.02480651705
542	0.02479483996
543	0.02478154913
544	0.02477396541
545	0.02475712503
546	0.02474778056
547	0.02473889848
548	0.02472681005
549	0.02471731206
550	0.02470435936
551	0.02469638983
552	0.02468714397
553	0.02467655065
554	0.02466583665
555	0.02465643094
556	0.02464757009
557	0.0246291838
558	0.02461948338
559	0.02461065507
560	0.02460272426
561	0.02459069228
562	0.02457953414
563	0.02456924279
564	0.02456056972
565	0.02455069003
566	0.02454206058
567	0.02453388202
568	0.02451783199
569	0.02450943545
570	0.02449688572
571	0.02448644953
572	0.02447788454
573	0.02446662164
574	0.02445202824
575	0.02444101818
576	0.0244336823
577	0.02442048668
578	0.02440608528
579	0.02439478565
580	0.02438679342
581	0.02437334292
582	0.02436238025
583	0.02435519829
584	0.02434395877
585	0.02433380552
586	0.02432434622
587	0.02431273023
588	0.02430287714
589	0.02429373439
590	0.02428874777
591	0.02427930432
592	0.02426812484
593	0.02426122634
594	0.02425303919
595	0.02423934501
596	0.02423056609
597	0.02422009519
598	0.02421240538
599	0.02420566893
600	0.0241965314
601	0.02418923848
602	0.02417895365
603	0.02416476386
604	0.0241580102
605	0.02414714015
606	0.02414097082
607	0.02413302152
608	0.02412656482
609	0.02411392514
610	0.02410211785
611	0.0240913731
612	0.02407953338
613	0.02406954366
614	0.02406085077
615	0.02405801871
616	0.02404735656
617	0.02403644083
618	0.02403037447
619	0.02402142888
620	0.02400934454
621	0.02400000628
622	0.02398391409
623	0.02397289149
624	0.02396140351
625	0.02395291901
626	0.02393700345
627	0.02392942875
628	0.02391476057
629	0.02390783515
630	0.02389418076
631	0.02388817649
632	0.02387128702
633	0.02386545403
634	0.02385597044
635	0.02384252502
636	0.02383369369
637	0.02382685158
638	0.02381695348
639	0.02380690838
640	0.02379224905
641	0.02378647089
642	0.02376943673
643	0.02375734516
644	0.02375237367
645	0.02373894521
646	0.02373116123
647	0.02371672727
648	0.02371022605
649	0.02370103279
650	0.02368925753
651	0.02368232196
652	0.02366909596
653	0.02366077801
654	0.02364854462
655	0.02364419099
656	0.02363900462
657	0.02362589916
658	0.02361632993
659	0.02360750099
660	0.02359387766
661	0.02358436055
662	0.02357098286
663	0.02356095379
664	0.02355203049
665	0.02354329207
666	0.02353562661
667	0.02352717565
668	0.02352213787
669	0.02350641555
670	0.02349748537
671	0.0234791113
672	0.0234679164
673	0.02346122625
674	0.02345575687
675	0.02344983111
676	0.02344111676
677	0.0234353565
678	0.02342816222
679	0.02341242323
680	0.02340491154
681	0.02340000444
682	0.02339091093
683	0.02338006854
684	0.02336466529
685	0.02335606059
686	0.02334933202
687	0.02333561977
688	0.02332717407
689	0.02331758901
690	0.02330676729
691	0.0233008619
692	0.02328895422
693	0.02328129289
694	0.02327464038
695	0.02326501139
696	0.02325471713
697	0.02324927538
698	0.02324415411
699	0.02323326888
700	0.02322180133
701	0.02321112301
702	0.02320340544
703	0.02319855803
704	0.02318959912
705	0.02318212544
706	0.02317701559
707	0.0231658612
708	0.02315959057
709	0.02315389619
710	0.02314361416
711	0.02313733576
712	0.0231323992
713	0.02312245382
714	0.02311436552
715	0.02310197436
716	0.02308750919
717	0.0230830644
718	0.02307435454
719	0.02306723759
720	0.02306144534
721	0.02305033164
722	0.02303591089
723	0.02302170614
724	0.02301478352
725	0.0230065847
726	0.0229976004
727	0.02299184927
728	0.0229789997
729	0.02297379032
730	0.02296767283
731	0.02295593654
732	0.02294672559
733	0.02293715056
734	0.02293229813
735	0.02292177376
736	0.02291527322
737	0.02290907928
738	0.02289829388
739	0.022888336
740	0.02288193799
741	0.02287229345
742	0.02286287073
743	0.0228582558
744	0.02284561846
745	0.02283911231
746	0.0228322989
747	0.0228284743
748	0.02281308585
749	0.02279945763
750	0.02278929199
751	0.02278278141
752	0.02277053114
753	0.0227649521
754	0.02275969003
755	0.02275251515
756	0.02274438211
757	0.02273808795
758	0.02273236707
759	0.02272477342
760	0.02271810455
761	0.02271098014
762	0.02270624626
763	0.02269722798
764	0.02268866053
765	0.02268126336
766	0.02266898996
767	0.02266476109
768	0.02265984096
769	0.02265280148
770	0.02263893049
771	0.0226301027
772	0.02261900692
773	0.02261375451
774	0.0226087382
775	0.02260068472
776	0.02259258084
777	0.02258069411
778	0.02256804295
779	0.02256165284
780	0.02255420889
781	0.02254544774
782	0.0225334162
783	0.02252203726
784	0.02251156163
785	0.02250189209
786	0.02249564843
787	0.02249019982
788	0.0224768322
789	0.02247073746
790	0.02245820703
791	0.02245290849
792	0.02244237938
793	0.02243489383
794	0.02242418777
795	0.02241668605
796	0.02240965265
797	0.02240148389
798	0.02239609458
799	0.02239119107
800	0.02238036106
801	0.02237629291
802	0.02236326315
803	0.02235502648
804	0.02234741104
805	0.02233985335
806	0.02233249391
807	0.02232615241
808	0.02231773087
809	0.02231255503
810	0.02230718445
811	0.02229588814
812	0.02228587862
813	0.02227655721
814	0.02226529035
815	0.0222533003
816	0.02224322553
817	0.02223540619
818	0.02222240309
819	0.02221491509
820	0.0222030769
821	0.02219872978
822	0.02219434442
823	0.02218865685
824	0.02218286702
825	0.02217653348
826	0.02216891219
827	0.02216465786
828	0.02215810831
829	0.02214564804
830	0.0221402237
831	0.02213201742
832	0.02212747437
833	0.02212353591
834	0.02211658195
835	0.02210858364
836	0.02210295178
837	0.02209379041
838	0.02208812564
839	0.02208096794
840	0.02207290449
841	0.02206234999
842	0.02205674135
843	0.02204932264
844	0.02204192785
845	0.02203481318
846	0.02202736359
847	0.02202239719
848	0.02201027036
849	0.02200502663
850	0.02200027215
851	0.02199502943
852	0.0219817884
853	0.02197232786
854	0.02196294405
855	0.02195634123
856	0.02194386439
857	0.02193687629
858	0.02193166108
859	0.02192331793
860	0.02191603764
861	0.02190829503
862	0.02190283266
863	0.02189645093
864	0.02189217546
865	0.02188325115
866	0.02187271767
867	0.0218642408
868	0.02185261112
869	0.02184477439
870	0.0218406664
871	0.02183443095
872	0.02182832388
873	0.02182076195
874	0.02181735928
875	0.02181077263
876	0.02180655621
877	0.02179954142
878	0.02179274089
879	0.02178575953
880	0.02177844114
881	0.02177154002
882	0.02176648959
883	0.02175728262
884	0.02175196072
885	0.02174630671
886	0.02173737945
887	0.02173143051
888	0.02172090253
889	0.02171289035
890	0.02170421564
891	0.02169605699
892	0.0216915669
893	0.0216837678
894	0.0216794226
895	0.02167507312
896	0.02167026633
897	0.02166297802
898	0.02165714836
899	0.0216499723
900	0.02163769487
901	0.02162975725
902	0.02162280917
903	0.02161859835
904	0.02161187851
905	0.0216034179
906	0.02159931778
907	0.02159055407
908	0.02158119383
909	0.02157315943
910	0.02156812413
911	0.02155913915
912	0.0215467505
913	0.02154122804
914	0.02153125611
915	0.02152074873
916	0.02151257326
917	0.02150371708
918	0.02149485257
919	0.02148689858
920	0.02148131439
921	0.02147315121
922	0.02146776788
923	0.02146096208
924	0.02145504439
925	0.02144528065
926	0.02143998748
927	0.02143067983
928	0.02142637182
929	0.02142291713
930	0.02141857475
931	0.02141026423
932	0.02140403197
933	0.02139847473
934	0.02138825994
935	0.02137844974
936	0.02137176279
937	0.0213644329
938	0.02135957098
939	0.02135317595
940	0.02134207994
941	0.02133293698
942	0.02132292569
943	0.02131313325
944	0.0213067909
945	0.02129977916
946	0.02129480844
947	0.02128954997
948	0.0212801939
949	0.02126929255
950	0.02126308289
951	0.02125256734
952	0.02124266921
953	0.02123696623
954	0.02123262324
955	0.02122739401
956	0.02121931222
957	0.02121360527
958	0.02120445876
959	0.02119680508
960	0.02118953809
961	0.02118341558
962	0.02117344205
963	0.02116843246
964	0.02116445382
965	0.02115989863
966	0.02115506178
967	0.02114577992
968	0.02114018124
969	0.02113594397
970	0.02112830849
971	0.02112327204
972	0.02111582381
973	0.02111109745
974	0.02110152438
975	0.02109484666
976	0.02108502009
977	0.02107833556
978	0.02107051028
979	0.02106440263
980	0.02105802853
981	0.02105202789
982	0.02104063386
983	0.02103597407
984	0.0210315541
985	0.02102380807
986	0.02101659808
987	0.02100840824
988	0.02100194313
989	0.02099702244
990	0.02098955486
991	0.02098176262
992	0.0209760168
993	0.02097147824
994	0.02096209415
995	0.02095570933
996	0.02094061662
997	0.02093573291
998	0.0209280794
999	0.0209217632
1000	0.02091137239
1001	0.02090595513
1002	0.02090153613
1003	0.02089675112
1004	0.02089046798
1005	0.02088087244
1006	0.02087566415
1007	0.02086680761
1008	0.02085866029
1009	0.02085347724
1010	0.02084487782
1011	0.02083649308
1012	0.02083202869
1013	0.02082419198
1014	0.0208190314
1015	0.0208138087
1016	0.02080623322
1017	0.02080086741
1018	0.02079556964
1019	0.02079015123
1020	0.02078296993
1021	0.02077733883
1022	0.02077000352
1023	0.02076396935
1024	0.02075283366
1025	0.02074857367
1026	0.02074092136
1027	0.0207304325
1028	0.02071934609
1029	0.02070961453
1030	0.02070267874
1031	0.0206924679
1032	0.02068757729
1033	0.02068198029
1034	0.02067483375
1035	0.02066743438
1036	0.02065918151
1037	0.0206526297
1038	0.02064335083
1039	0.0206361865
1040	0.02063101293
1041	0.02062477107
1042	0.02061716511
1043	0.02060820648
1044	0.02060255208
1045	0.02059697314
1046	0.02059173268
1047	0.02058677429
1048	0.02058235826
1049	0.02057464921
1050	0.02056939155
1051	0.02056251252
1052	0.02055519205
1053	0.02054988821
1054	0.0205419493
1055	0.02053533332
1056	0.0205294579
1057	0.02052646321
1058	0.02051913731
1059	0.02051405948
1060	0.0205041729
1061	0.0205002533
1062	0.02049637259
1063	0.02049135316
1064	0.02048743818
1065	0.02048155962
1066	0.02047759893
1067	0.0204692371
1068	0.02046301343
1069	0.02045258858
1070	0.02044499989
1071	0.02043777393
1072	0.02043118685
1073	0.0204211087
1074	0.02041289059
1075	0.02040654982
1076	0.02040222744
1077	0.02039488326
1078	0.02038757558
1079	0.0203804916
1080	0.02037375941
1081	0.02036770732
1082	0.02035949385
1083	0.02035509901
1084	0.02034727804
1085	0.02034084099
1086	0.02033596319
1087	0.02033104005
1088	0.0203243468
1089	0.02031997663
1090	0.02031774579
1091	0.02031276195
1092	0.02030626227
1093	0.02030217567
1094	0.02029597714
1095	0.02029182277
1096	0.02028460618
1097	0.02027817
1098	0.02027170886
1099	0.02026126787
1100	0.02025369406
1101	0.02024855738
1102	0.02024014774
1103	0.02023275668
1104	0.02022849024
1105	0.02022360273
1106	0.02021416527
1107	0.02020892429
1108	0.0201999038
1109	0.02019481283
1110	0.02018690206
1111	0.02018065434
1112	0.02017516536
1113	0.02016819304
1114	0.0201579846
1115	0.02015075539
1116	0.02014544868
1117	0.02013984258
1118	0.020133576
1119	0.02012850362
1120	0.02012078098
1121	0.02011675473
1122	0.02011375287
1123	0.02010610641
1124	0.02010149909
1125	0.0200944586
1126	0.02008848774
1127	0.02008430705
1128	0.02007912034
1129	0.02006835998
1130	0.02006321847
1131	0.02005889968
1132	0.02005089637
1133	0.02004653642
1134	0.02004418205
1135	0.02003981493
1136	0.02003191099
1137	0.02002434824
1138	0.02001747066
1139	0.02001011335
1140	0.02000671897
1141	0.01999915674
1142	0.01999484538
1143	0.01999002423
1144	0.01997954751
1145	0.0199752175
1146	0.01997128806
1147	0.01996706057
1148	0.01996101409
1149	0.01995524948
1150	0.01994590537
1151	0.01994065931
1152	0.01993344456
1153	0.01993010062
1154	0.01992044739
1155	0.01991416837
1156	0.0199099128
1157	0.01990490068
1158	0.01990171857
1159	0.01989498397
1160	0.01988929343
1161	0.01988237937
1162	0.0198766261
1163	0.01986949538
1164	0.01986271856
1165	0.01985720679
1166	0.01985014087
1167	0.01984538853
1168	0.01983888142
1169	0.01983307424
1170	0.01982755159
1171	0.01982194327
1172	0.01981451657
1173	0.01980634759
1174	0.01979982598
1175	0.01979260358
1176	0.01978387306
1177	0.01977982817
1178	0.01977173948
1179	0.01976572647
1180	0.0197556962
1181	0.0197516571
1182	0.01974557172
1183	0.0197416669
1184	0.01973378626
1185	0.01972662474
1186	0.01972034789
1187	0.01971398527
1188	0.01971029206
1189	0.01970283861
1190	0.01969559231
1191	0.01968836967
1192	0.0196821569
1193	0.01967658903
1194	0.0196698129
1195	0.01966463992
1196	0.01966007916
1197	0.01965337646
1198	0.01965033787
1199	0.01964116102
1200	0.01963560873
1201	0.01963149003
1202	0.01962730289
1203	0.01962039049
1204	0.01961183887
1205	0.0196081498
1206	0.01960164642
1207	0.01959668507
1208	0.01959199412
1209	0.01958926194
1210	0.01957916928
1211	0.01957422416
1212	0.01956937889
1213	0.01956144432
1214	0.01955614744
1215	0.01954813709
1216	0.01954454687
1217	0.01953886356
1218	0.01953292556
1219	0.01952872746
1220	0.01952509973
1221	0.01951900992
1222	0.01951424092
1223	0.01951046135
1224	0.01950429751
1225	0.01950075273
1226	0.01949471297
1227	0.01948780525
1228	0.01947952664
1229	0.01947410423
1230	0.01946899707
1231	0.0194658116
1232	0.01945693793
1233	0.01944600397
1234	0.01944231629
1235	0.01943693764
1236	0.01943106496
1237	0.01942293808
1238	0.01941451377
1239	0.01940860354
1240	0.01940514314
1241	0.01939981857
1242	0.01939195345
1243	0.01938245119
1244	0.0193776733
1245	0.01937293677
1246	0.01936541241
1247	0.01936113153
1248	0.01935755459
1249	0.01935270976
1250	0.01934654276
1251	0.01934028702
1252	0.01933426251
1253	0.01932830855
1254	0.01932497101
1255	0.01931756169
1256	0.01931325262
1257	0.01930756402
1258	0.01930361175
1259	0.01929601884
1260	0.01929196332
1261	0.01928756074
1262	0.01928065711
1263	0.01927360951
1264	0.0192660525
1265	0.01925940655
1266	0.01925372727
1267	0.01924900434
1268	0.01924383895
1269	0.0192394569
1270	0.01923491907
1271	0.01922878358
1272	0.01922424895
1273	0.01921665911
1274	0.01920880617
1275	0.01920501076
1276	0.01920123596
1277	0.01919257603
1278	0.01918647846
1279	0.01917491062
1280	0.01916570175
1281	0.01915919818
1282	0.0191509828
1283	0.01914107062
1284	0.01913569044
1285	0.01913161934
1286	0.01912408403
1287	0.01911548497
1288	0.01910972456
1289	0.01910250048
1290	0.01909901489
1291	0.01909064748
1292	0.01908509065
1293	0.01907960064
1294	0.01907472109
1295	0.01906865615
1296	0.019061041
1297	0.01905568076
1298	0.01905139704
1299	0.01904712276
1300	0.01904350502
1301	0.01903622446
1302	0.01903034543
1303	0.019025139
1304	0.01901719787
1305	0.01901254733
1306	0.01900878545
1307	0.01900371846
1308	0.01900145836
1309	0.01899733449
1310	0.01899139488
1311	0.01898848126
1312	0.01898155712
1313	0.01897293521
1314	0.01896741219
1315	0.01896086542
1316	0.01895524331
1317	0.01894889011
1318	0.0189428989
1319	0.01893826274
1320	0.01893263357
1321	0.01892919256
1322	0.01892225504
1323	0.01891663915
1324	0.01891134396
1325	0.0189061613
1326	0.01890233601
1327	0.01889657714
1328	0.01888877236
1329	0.0188822123
1330	0.01887394697
1331	0.01886438101
1332	0.01885894436
1333	0.01885604871
1334	0.01884843499
1335	0.01884366894
1336	0.01883962404
1337	0.01883491123
1338	0.01883045345
1339	0.01882694616
1340	0.01882119614
1341	0.01881578804
1342	0.01880893737
1343	0.01880349235
1344	0.01879872901
1345	0.01879381693
1346	0.01878667163
1347	0.01878223825
1348	0.01877580082
1349	0.01877221164
1350	0.01876394206
1351	0.01875735942
1352	0.01875284236
1353	0.01874854869
1354	0.01874348755
1355	0.01873704019
1356	0.01873233451
1357	0.01872337647
1358	0.01871669147
1359	0.01870892898
1360	0.01870078188
1361	0.01869570394
1362	0.01868887136
1363	0.01868174844
1364	0.01867829363
1365	0.01867053868
1366	0.01866753022
1367	0.01866055327
1368	0.0186523762
1369	0.01864948745
1370	0.01864563349
1371	0.01863890195
1372	0.01863469654
1373	0.01863174627
1374	0.01862629068
1375	0.01862189676
1376	0.01861536895
1377	0.01861046853
1378	0.01860562401
1379	0.0185983622
1380	0.01859114614
1381	0.01858605632
1382	0.0185808322
1383	0.01857811733
1384	0.01856884946
1385	0.01856208457
1386	0.01855823025
1387	0.01855466461
1388	0.01854665564
1389	0.01853716479
1390	0.01853042082
1391	0.01852552879
1392	0.01852155656
1393	0.0185175693
1394	0.01851333619
1395	0.01850918174
1396	0.01850230852
1397	0.01849339282
1398	0.01848838243
1399	0.01848088897
1400	0.01847777306
1401	0.0184706824
1402	0.01846737015
1403	0.01846049116
1404	0.01845800918
1405	0.01845040857
1406	0.01844374908
1407	0.01843766685
1408	0.01843334983
1409	0.01842743507
1410	0.01842087495
1411	0.01841293882
1412	0.01840998529
1413	0.018403909
1414	0.01839913542
1415	0.01839273113
1416	0.01838617848
1417	0.01838163344
1418	0.01837536232
1419	0.0183670247
1420	0.01836094027
1421	0.01835475569
1422	0.0183493295
1423	0.01834661673
1424	0.01834064446
1425	0.0183333696
1426	0.01832775067
1427	0.01832065527
1428	0.0183167284
1429	0.01830903992
1430	0.01830238487
1431	0.01829372826
1432	0.01828744135
1433	0.01827980446
1434	0.01827533745
1435	0.01827005632
1436	0.0182663605
1437	0.01826365203
1438	0.01825581911
1439	0.01825041938
1440	0.01824608475
1441	0.01824165212
1442	0.01823845525
1443	0.01823146166
1444	0.01822606002
1445	0.01821783193
1446	0.01821354136
1447	0.01820782971
1448	0.01820313551
1449	0.01820045742
1450	0.01819538206
1451	0.01819033055
1452	0.01818580062
1453	0.01817959222
1454	0.01817533202
1455	0.01816950126
1456	0.01816542558
1457	0.01815936845
1458	0.01815165349
1459	0.01814528006
1460	0.01813978152
1461	0.01813398922
1462	0.01812461693
1463	0.01811603157
1464	0.01811124188
1465	0.01810535347
1466	0.0180980428
1467	0.01809518013
1468	0.01808978813
1469	0.01808285152
1470	0.01807993524
1471	0.01807373275
1472	0.01806635606
1473	0.01805768141
1474	0.01805015546
1475	0.01804360726
1476	0.01803289422
1477	0.01802973801
1478	0.01802161685
1479	0.01801477004
1480	0.01800970365
1481	0.01800570281
1482	0.0180024557
1483	0.01799878654
1484	0.0179911514
1485	0.01798391909
1486	0.01797839964
1487	0.0179742901
1488	0.01796722092
1489	0.01796290982
1490	0.0179559621
1491	0.01795194898
1492	0.017946033
1493	0.01794010364
1494	0.01793630267
1495	0.01793178453
1496	0.01792551692
1497	0.01791945357
1498	0.01791379153
